Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,Booking_Datetime,Is_Cancelled_Customer,Is_Cancelled_Driver,Is_Incomplete,Country,Region
2025-12-24,15:39:03,EU100794,Completed,C7548745,Auto,Birmingham,London,,Nan,,Nan,,Nan,53.31,37.62,4.6,4.4,Cash,2025-12-25 15:39:03,0,0,0,Austria,Europe
2025-04-02,05:03:32,EU100795,Completed,C9380479,Auto,Marseille,London,,Nan,,Nan,,Nan,451.59,14.8,4.6,4.9,Cash,2025-04-03 05:03:32,0,0,0,Spain,Europe
2025-11-20,06:38:19,EU100796,Completed,C5928418,Auto,Hamburg,Lyon,,Nan,,Nan,,Nan,254.35,44.19,4.6,4.3,Cash,2025-11-21 06:38:19,0,0,0,Austria,Europe
2025-01-15,09:18:35,EU100797,Completed,C9605339,Auto,Madrid,Valencia,,Nan,,Nan,,Nan,1563.05,14.12,4.6,5.0,Cash,2025-01-16 09:18:35,0,0,0,Austria,Europe
2025-09-22,09:48:28,EU100798,Completed,C4152882,Auto,Paris,Bordeaux,,Nan,,Nan,,Nan,1261.09,29.68,4.6,4.4,Cash,2025-09-23 09:48:28,0,0,0,UK,Europe
2025-01-08,11:56:31,EU100799,Completed,C5721805,Auto,London,Barcelona,,Nan,,Nan,,Nan,55.3,56.26,4.6,4.9,Cash,2025-01-09 11:56:31,0,0,0,Austria,Europe
2025-05-11,08:00:57,EU100800,Completed,C2044640,Auto,Barcelona,Barcelona,,Nan,,Nan,,Nan,1271.32,24.57,4.6,4.4,Cash,2025-05-12 08:00:57,0,0,0,Spain,Europe
2025-03-25,16:22:33,EU100801,Completed,C6846570,Auto,Valencia,Berlin,,Nan,,Nan,,Nan,140.53,28.04,4.6,5.0,Cash,2025-03-26 16:22:33,0,0,0,France,Europe
2025-05-07,16:40:06,EU100802,Completed,C4948419,Auto,Frankfurt,Bristol,,Nan,,Nan,,Nan,460.26,15.36,4.6,5.0,Cash,2025-05-08 16:40:06,0,0,0,Germany,Europe
2025-01-21,06:08:30,EU100803,Completed,C5055204,Auto,Barcelona,Bristol,,Nan,,Nan,,Nan,342.48,16.41,4.6,4.4,Cash,2025-01-22 06:08:30,0,0,0,Germany,Europe
2025-12-10,05:43:19,EU100804,Completed,C8288199,Auto,London,Paris,,Nan,,Nan,,Nan,369.35,40.76,4.6,4.1,Cash,2025-12-11 05:43:19,0,0,0,France,Europe
2025-12-14,19:41:41,EU100805,Completed,C1456030,Auto,Bristol,Birmingham,,Nan,,Nan,,Nan,291.71,37.06,4.6,4.9,Cash,2025-12-15 19:41:41,0,0,0,Spain,Europe
2025-03-06,21:51:36,EU100806,Completed,C6458591,Auto,Bordeaux,Manchester,,Nan,,Nan,,Nan,505.24,38.91,4.6,3.4,Cash,2025-03-07 21:51:36,0,0,0,Germany,Europe
2025-03-26,20:44:58,EU100807,Completed,C7214113,Auto,Bordeaux,Frankfurt,,Nan,,Nan,,Nan,417.95,11.27,4.6,4.7,Cash,2025-03-27 20:44:58,0,0,0,Austria,Europe
2025-11-27,17:29:50,EU100808,Completed,C7811003,Auto,Madrid,London,,Nan,,Nan,,Nan,56.62,41.15,4.6,4.9,Cash,2025-11-28 17:29:50,0,0,0,UK,Europe
2025-04-23,08:31:40,EU100809,Completed,C3870266,Auto,Birmingham,Madrid,,Nan,,Nan,,Nan,668.5,57.66,4.6,4.8,Cash,2025-04-24 08:31:40,0,0,0,UK,Europe
2025-01-18,20:29:41,EU100810,Completed,C7553434,Auto,Birmingham,Frankfurt,,Nan,,Nan,,Nan,126.81,13.29,4.6,4.7,Cash,2025-01-19 20:29:41,0,0,0,Germany,Europe
2025-10-05,21:46:42,EU100811,Completed,C5825612,Auto,Frankfurt,Valencia,,Nan,,Nan,,Nan,754.4,31.84,4.6,3.6,Cash,2025-10-06 21:46:42,0,0,0,Austria,Europe
2025-10-11,20:23:05,EU100812,Completed,C5772356,Auto,Marseille,Bordeaux,,Nan,,Nan,,Nan,255.39,6.45,4.6,3.9,Cash,2025-10-12 20:23:05,0,0,0,Netherlands,Europe
2025-07-30,17:57:32,EU100813,Completed,C1149753,Auto,Berlin,Leeds,,Nan,,Nan,,Nan,550.96,16.92,4.6,3.4,Cash,2025-07-31 17:57:32,0,0,0,Austria,Europe
2025-04-04,20:55:37,EU100814,Completed,C7798677,Auto,Berlin,Lyon,,Nan,,Nan,,Nan,1501.13,7.97,4.6,4.8,Cash,2025-04-05 20:55:37,0,0,0,Austria,Europe
2025-03-17,18:39:36,EU100815,Completed,C5912396,Auto,Leeds,Munich,,Nan,,Nan,,Nan,128.82,10.53,4.6,4.8,Cash,2025-03-18 18:39:36,0,0,0,Austria,Europe
2025-01-11,09:30:21,EU100816,Completed,C6368911,Auto,Marseille,London,,Nan,,Nan,,Nan,557.07,5.91,4.6,4.5,Cash,2025-01-12 09:30:21,0,0,0,Germany,Europe
2025-08-29,09:19:51,EU100817,Completed,C2201386,Auto,Barcelona,Paris,,Nan,,Nan,,Nan,414.43,17.37,4.6,3.1,Cash,2025-08-30 09:19:51,0,0,0,UK,Europe
2025-06-20,16:23:53,EU100818,Completed,C6532165,Auto,Valencia,Leeds,,Nan,,Nan,,Nan,189.8,32.16,4.6,4.1,Cash,2025-06-21 16:23:53,0,0,0,Austria,Europe
2025-06-08,10:15:36,EU100819,Completed,C7079985,Auto,Paris,Munich,,Nan,,Nan,,Nan,757.36,2.96,4.6,4.3,Cash,2025-06-09 10:15:36,0,0,0,Spain,Europe
2025-10-03,18:35:22,EU100820,Completed,C5784241,Auto,Marseille,Frankfurt,,Nan,,Nan,,Nan,690.85,38.12,4.6,4.7,Cash,2025-10-04 18:35:22,0,0,0,France,Europe
2025-04-10,11:38:42,EU100821,Completed,C1543765,Auto,Valencia,Hamburg,,Nan,,Nan,,Nan,621.55,6.86,4.6,4.3,Cash,2025-04-11 11:38:42,0,0,0,UK,Europe
2025-11-09,10:25:50,EU100822,Completed,C1299418,Auto,Hamburg,Nice,,Nan,,Nan,,Nan,682.06,49.61,4.6,3.9,Cash,2025-11-10 10:25:50,0,0,0,Germany,Europe
2025-07-31,10:12:52,EU100823,Completed,C1495407,Auto,Barcelona,Nice,,Nan,,Nan,,Nan,406.35,9.06,4.6,4.7,Cash,2025-08-01 10:12:52,0,0,0,Germany,Europe
2025-05-04,18:47:35,EU100824,Completed,C4419723,Auto,Munich,Frankfurt,,Nan,,Nan,,Nan,773.74,43.98,4.6,4.0,Cash,2025-05-05 18:47:35,0,0,0,Netherlands,Europe
2025-09-25,19:44:34,EU100825,Completed,C2246826,Auto,Berlin,Lyon,,Nan,,Nan,,Nan,207.12,20.95,4.6,4.0,Cash,2025-09-26 19:44:34,0,0,0,Netherlands,Europe
2025-04-02,07:46:26,EU100826,Completed,C5332639,Auto,Bordeaux,Paris,,Nan,,Nan,,Nan,407.06,29.63,4.6,4.3,Cash,2025-04-03 07:46:26,0,0,0,Germany,Europe
2025-09-30,17:57:46,EU100827,Completed,C8811988,Auto,Seville,Manchester,,Nan,,Nan,,Nan,170.17,59.06,4.6,3.7,Cash,2025-10-01 17:57:46,0,0,0,Netherlands,Europe
2025-03-26,11:42:00,EU100828,Completed,C4507015,Auto,Munich,Seville,,Nan,,Nan,,Nan,184.36,29.73,4.6,4.3,Cash,2025-03-27 11:42:00,0,0,0,Austria,Europe
2025-08-15,17:25:09,EU100829,Completed,C9910584,Auto,Bilbao,Seville,,Nan,,Nan,,Nan,637.08,25.59,4.6,4.0,Cash,2025-08-16 17:25:09,0,0,0,UK,Europe
2025-01-03,19:07:06,EU100830,Completed,C7016369,Auto,Munich,Munich,,Nan,,Nan,,Nan,161.72,4.54,4.6,5.0,Cash,2025-01-04 19:07:06,0,0,0,Germany,Europe
2025-07-03,06:08:46,EU100831,Completed,C8478084,Auto,Birmingham,Lyon,,Nan,,Nan,,Nan,449.88,29.68,4.6,4.4,Cash,2025-07-04 06:08:46,0,0,0,Spain,Europe
2025-10-28,06:10:49,EU100832,Completed,C7466155,Auto,Berlin,Leeds,,Nan,,Nan,,Nan,673.22,47.71,4.6,4.5,Cash,2025-10-29 06:10:49,0,0,0,Austria,Europe
2025-10-31,15:50:16,EU100833,Completed,C7016414,Auto,Valencia,Leeds,,Nan,,Nan,,Nan,311.98,18.76,4.6,4.8,Cash,2025-11-01 15:50:16,0,0,0,Spain,Europe
2025-01-19,11:52:23,EU100834,Completed,C6964719,Auto,Berlin,Leeds,,Nan,,Nan,,Nan,426.97,6.31,4.6,4.0,Cash,2025-01-20 11:52:23,0,0,0,UK,Europe
2025-05-09,22:30:44,EU100835,Completed,C6101622,Auto,Lyon,London,,Nan,,Nan,,Nan,144.25,40.51,4.6,4.3,Cash,2025-05-10 22:30:44,0,0,0,Netherlands,Europe
2025-04-21,21:47:37,EU100836,Completed,C2286819,Auto,Berlin,Lyon,,Nan,,Nan,,Nan,128.32,51.69,4.6,4.3,Cash,2025-04-22 21:47:37,0,0,0,France,Europe
2025-02-14,00:12:39,EU100837,Completed,C6995077,Auto,Valencia,Bristol,,Nan,,Nan,,Nan,827.11,33.91,4.6,4.1,Cash,2025-02-15 00:12:39,0,0,0,Austria,Europe
2025-07-08,19:50:14,EU100838,Completed,C2086870,Auto,Madrid,Bordeaux,,Nan,,Nan,,Nan,593.24,36.96,4.6,4.3,Cash,2025-07-09 19:50:14,0,0,0,UK,Europe
2025-09-22,19:20:34,EU100839,Completed,C8541968,Auto,Manchester,Hamburg,,Nan,,Nan,,Nan,334.93,9.86,4.6,4.3,Cash,2025-09-23 19:20:34,0,0,0,Germany,Europe
2025-12-05,12:28:17,EU100840,Completed,C5881038,Auto,Berlin,Madrid,,Nan,,Nan,,Nan,630.9,28.63,4.6,4.5,Cash,2025-12-06 12:28:17,0,0,0,Austria,Europe
2025-06-06,16:52:05,EU100841,Completed,C9107427,Auto,Marseille,Bristol,,Nan,,Nan,,Nan,926.3,28.74,4.6,4.7,Cash,2025-06-07 16:52:05,0,0,0,Netherlands,Europe
2025-05-15,17:11:54,EU100842,Completed,C1942670,Auto,Bristol,Leeds,,Nan,,Nan,,Nan,1451.2,31.15,4.6,4.3,Cash,2025-05-16 17:11:54,0,0,0,Austria,Europe
2025-03-11,17:16:25,EU100843,Completed,C9516704,Auto,Cologne,Nice,,Nan,,Nan,,Nan,128.23,33.4,4.6,4.1,Cash,2025-03-12 17:16:25,0,0,0,Austria,Europe
2025-02-16,19:09:18,EU100844,Completed,C2348506,Auto,Hamburg,Bordeaux,,Nan,,Nan,,Nan,832.15,21.1,4.6,4.8,Cash,2025-02-17 19:09:18,0,0,0,France,Europe
2025-07-02,21:39:44,EU100845,Completed,C7428532,Auto,Nice,Hamburg,,Nan,,Nan,,Nan,2407.98,7.21,4.6,4.9,Cash,2025-07-03 21:39:44,0,0,0,Spain,Europe
2025-02-25,02:01:21,EU100846,Completed,C5818323,Auto,Hamburg,Munich,,Nan,,Nan,,Nan,1086.51,51.64,4.6,3.8,Cash,2025-02-26 02:01:21,0,0,0,Austria,Europe
2025-05-13,15:08:08,EU100847,Completed,C2802163,Auto,Paris,Hamburg,,Nan,,Nan,,Nan,717.18,6.44,4.6,5.0,Cash,2025-05-14 15:08:08,0,0,0,UK,Europe
2025-09-18,07:25:50,EU100848,Completed,C8986213,Auto,Madrid,Seville,,Nan,,Nan,,Nan,1157.01,8.36,4.6,4.4,Cash,2025-09-19 07:25:50,0,0,0,Austria,Europe
2025-05-21,05:02:29,EU100849,Completed,C8720326,Auto,Berlin,Seville,,Nan,,Nan,,Nan,627.17,38.37,4.6,4.5,Cash,2025-05-22 05:02:29,0,0,0,Netherlands,Europe
2025-11-04,13:30:07,EU100850,Completed,C6789106,Auto,Manchester,Bilbao,,Nan,,Nan,,Nan,153.01,3.73,4.6,4.3,Cash,2025-11-05 13:30:07,0,0,0,UK,Europe
2025-11-27,17:32:18,EU100851,Completed,C1339116,Auto,Hamburg,Hamburg,,Nan,,Nan,,Nan,147.65,4.74,4.6,3.3,Cash,2025-11-28 17:32:18,0,0,0,Netherlands,Europe
2025-01-01,17:33:45,EU100852,Completed,C9167044,Auto,Frankfurt,Seville,,Nan,,Nan,,Nan,769.03,39.6,4.6,4.0,Cash,2025-01-02 17:33:45,0,0,0,Spain,Europe
2025-10-31,09:07:36,EU100853,Completed,C8860370,Auto,Paris,Barcelona,,Nan,,Nan,,Nan,561.01,23.32,4.6,4.1,Cash,2025-11-01 09:07:36,0,0,0,Spain,Europe
2025-04-22,07:55:08,EU100854,Completed,C8701531,Auto,Leeds,Bilbao,,Nan,,Nan,,Nan,96.95,3.8,4.6,4.0,Cash,2025-04-23 07:55:08,0,0,0,Germany,Europe
2025-10-12,11:13:43,EU100855,Completed,C7347659,Auto,Hamburg,Seville,,Nan,,Nan,,Nan,1446.76,7.07,4.6,4.4,Cash,2025-10-13 11:13:43,0,0,0,Netherlands,Europe
2025-11-02,15:55:07,EU100856,Completed,C1736172,Auto,Munich,Leeds,,Nan,,Nan,,Nan,1729.02,2.69,4.6,4.8,Cash,2025-11-03 15:55:07,0,0,0,Austria,Europe
2025-02-23,08:12:10,EU100857,Completed,C9558432,Auto,Barcelona,Berlin,,Nan,,Nan,,Nan,729.54,22.27,4.6,4.1,Cash,2025-02-24 08:12:10,0,0,0,Spain,Europe
2025-05-08,13:02:57,EU100858,Completed,C6890206,Auto,Madrid,Lyon,,Nan,,Nan,,Nan,118.56,12.22,4.6,4.8,Cash,2025-05-09 13:02:57,0,0,0,Netherlands,Europe
2025-03-29,10:05:07,EU100859,Completed,C8996493,Auto,Nice,Leeds,,Nan,,Nan,,Nan,1001.11,29.97,4.6,4.9,Cash,2025-03-30 10:05:07,0,0,0,France,Europe
2025-07-29,19:29:43,EU100860,Completed,C9166015,Auto,London,Paris,,Nan,,Nan,,Nan,277.23,11.0,4.6,3.7,Cash,2025-07-30 19:29:43,0,0,0,Germany,Europe
2025-06-30,16:08:45,EU100861,Completed,C4436945,Auto,Valencia,London,,Nan,,Nan,,Nan,104.28,12.68,4.6,4.7,Cash,2025-07-01 16:08:45,0,0,0,Netherlands,Europe
2025-11-24,14:31:05,EU100862,Completed,C8436336,Auto,London,Frankfurt,,Nan,,Nan,,Nan,930.9,18.84,4.6,4.3,Cash,2025-11-25 14:31:05,0,0,0,France,Europe
2025-07-27,12:33:12,EU100863,Completed,C1435783,Auto,London,Barcelona,,Nan,,Nan,,Nan,2148.15,20.59,4.6,4.1,Cash,2025-07-28 12:33:12,0,0,0,Netherlands,Europe
2025-01-03,14:38:13,EU100864,Completed,C3511998,Auto,Berlin,Paris,,Nan,,Nan,,Nan,159.97,24.1,4.6,5.0,Cash,2025-01-04 14:38:13,0,0,0,UK,Europe
2025-08-20,08:03:59,EU100865,Completed,C3227120,Auto,Paris,Lyon,,Nan,,Nan,,Nan,935.79,12.62,4.6,3.4,Cash,2025-08-21 08:03:59,0,0,0,France,Europe
2025-09-25,23:46:40,EU100866,Completed,C6198326,Auto,Munich,Bristol,,Nan,,Nan,,Nan,251.56,15.21,4.6,4.3,Cash,2025-09-26 23:46:40,0,0,0,Germany,Europe
2025-09-28,07:33:30,EU100867,Completed,C1317907,Auto,Berlin,Frankfurt,,Nan,,Nan,,Nan,210.14,47.48,4.6,5.0,Cash,2025-09-29 07:33:30,0,0,0,UK,Europe
2025-06-28,14:13:51,EU100868,Completed,C5812824,Auto,Barcelona,Madrid,,Nan,,Nan,,Nan,536.33,6.93,4.6,4.7,Cash,2025-06-29 14:13:51,0,0,0,Germany,Europe
2025-03-07,22:09:15,EU100869,Completed,C4321377,Auto,Cologne,Berlin,,Nan,,Nan,,Nan,157.98,19.59,4.6,5.0,Cash,2025-03-08 22:09:15,0,0,0,Austria,Europe
2025-11-11,18:35:41,EU100870,Completed,C8157032,Auto,Lyon,Barcelona,,Nan,,Nan,,Nan,364.4,25.07,4.6,3.4,Cash,2025-11-12 18:35:41,0,0,0,Netherlands,Europe
2025-01-09,15:35:30,EU100871,Completed,C5898507,Auto,Manchester,Birmingham,,Nan,,Nan,,Nan,470.11,12.72,4.6,4.9,Cash,2025-01-10 15:35:30,0,0,0,Germany,Europe
2025-10-12,10:21:27,EU100872,Completed,C2016674,Auto,Cologne,Frankfurt,,Nan,,Nan,,Nan,156.51,31.67,4.6,4.3,Cash,2025-10-13 10:21:27,0,0,0,UK,Europe
2025-03-06,19:45:57,EU100873,Completed,C4215871,Auto,Cologne,Berlin,,Nan,,Nan,,Nan,281.22,16.22,4.6,4.4,Cash,2025-03-07 19:45:57,0,0,0,UK,Europe
2025-11-05,16:46:14,EU100874,Completed,C5613679,Auto,Marseille,Frankfurt,,Nan,,Nan,,Nan,402.83,2.64,4.6,3.9,Cash,2025-11-06 16:46:14,0,0,0,Germany,Europe
2025-01-04,11:56:36,EU100875,Completed,C9389298,Auto,Bordeaux,Bilbao,,Nan,,Nan,,Nan,79.26,2.44,4.6,4.3,Cash,2025-01-05 11:56:36,0,0,0,Germany,Europe
2025-04-21,21:53:37,EU100876,Completed,C7831195,Auto,Bordeaux,Bilbao,,Nan,,Nan,,Nan,206.88,16.54,4.6,4.9,Cash,2025-04-22 21:53:37,0,0,0,France,Europe
2025-01-28,21:43:05,EU100877,Completed,C8899713,Auto,London,Berlin,,Nan,,Nan,,Nan,563.0,43.2,4.6,4.5,Cash,2025-01-29 21:43:05,0,0,0,Spain,Europe
2025-05-08,20:55:05,EU100878,Completed,C7241709,Auto,Madrid,Leeds,,Nan,,Nan,,Nan,151.51,12.45,4.6,4.5,Cash,2025-05-09 20:55:05,0,0,0,Austria,Europe
2025-07-04,14:42:12,EU100879,Completed,C8072729,Auto,Birmingham,Berlin,,Nan,,Nan,,Nan,483.42,20.81,4.6,4.3,Cash,2025-07-05 14:42:12,0,0,0,Spain,Europe
2025-03-15,05:13:02,EU100880,Completed,C4289214,Auto,Birmingham,Valencia,,Nan,,Nan,,Nan,192.17,16.52,4.6,3.6,Cash,2025-03-16 05:13:02,0,0,0,Austria,Europe
2025-10-09,10:39:31,EU100881,Completed,C3444746,Auto,Munich,Marseille,,Nan,,Nan,,Nan,134.45,20.02,4.6,4.9,Cash,2025-10-10 10:39:31,0,0,0,Germany,Europe
2025-06-06,19:35:37,EU100882,Completed,C1085890,Auto,Bilbao,Marseille,,Nan,,Nan,,Nan,169.75,23.85,4.6,4.5,Cash,2025-06-07 19:35:37,0,0,0,Spain,Europe
2025-08-19,14:24:23,EU100883,Completed,C1690033,Auto,Bilbao,Bilbao,,Nan,,Nan,,Nan,514.42,51.4,4.6,4.3,Cash,2025-08-20 14:24:23,0,0,0,Germany,Europe
2025-08-16,22:43:06,EU100884,Completed,C7082287,Auto,Munich,Bilbao,,Nan,,Nan,,Nan,245.27,40.01,4.6,4.3,Cash,2025-08-17 22:43:06,0,0,0,Netherlands,Europe
2025-11-11,18:57:45,EU100885,Completed,C7331067,Auto,Munich,Birmingham,,Nan,,Nan,,Nan,826.53,21.73,4.6,4.8,Cash,2025-11-12 18:57:45,0,0,0,France,Europe
2025-06-10,13:26:01,EU100886,Completed,C3239296,Auto,Valencia,Nice,,Nan,,Nan,,Nan,502.36,30.44,4.6,4.3,Cash,2025-06-11 13:26:01,0,0,0,Germany,Europe
2025-12-20,11:14:40,EU100887,Completed,C4150792,Auto,Bristol,Cologne,,Nan,,Nan,,Nan,183.55,66.7,4.6,4.5,Cash,2025-12-21 11:14:40,0,0,0,Netherlands,Europe
2025-01-04,17:47:13,EU100888,Completed,C2128941,Auto,Frankfurt,Munich,,Nan,,Nan,,Nan,781.78,48.2,4.6,4.5,Cash,2025-01-05 17:47:13,0,0,0,UK,Europe
2025-06-16,23:08:24,EU100889,Completed,C9989141,Auto,Madrid,Hamburg,,Nan,,Nan,,Nan,1503.36,30.14,4.6,4.8,Cash,2025-06-17 23:08:24,0,0,0,Austria,Europe
2025-12-29,16:20:23,EU100890,Completed,C5120430,Auto,Bilbao,Bilbao,,Nan,,Nan,,Nan,327.8,8.23,4.6,4.7,Cash,2025-12-30 16:20:23,0,0,0,Spain,Europe
2025-08-19,06:11:49,EU100891,Completed,C2783164,Auto,Berlin,Lyon,,Nan,,Nan,,Nan,858.72,39.17,4.6,4.3,Cash,2025-08-20 06:11:49,0,0,0,France,Europe
2025-06-19,18:23:05,EU100892,Completed,C7559740,Auto,Bordeaux,Hamburg,,Nan,,Nan,,Nan,810.73,8.88,4.6,4.8,Cash,2025-06-20 18:23:05,0,0,0,Spain,Europe
2025-12-14,23:51:27,EU100893,Completed,C5127507,Auto,Cologne,Cologne,,Nan,,Nan,,Nan,228.1,5.4,4.6,4.4,Cash,2025-12-15 23:51:27,0,0,0,Austria,Europe
2025-08-17,08:59:33,EU100894,Completed,C7002980,Auto,Lyon,Hamburg,,Nan,,Nan,,Nan,1695.34,22.99,4.6,4.9,Cash,2025-08-18 08:59:33,0,0,0,Germany,Europe
2025-09-07,07:23:30,EU100895,Completed,C9476952,Auto,Munich,Hamburg,,Nan,,Nan,,Nan,248.12,33.55,4.6,4.3,Cash,2025-09-08 07:23:30,0,0,0,Spain,Europe
2025-03-13,19:07:11,EU100896,Completed,C4161261,Auto,Bilbao,Munich,,Nan,,Nan,,Nan,419.49,28.1,4.6,3.7,Cash,2025-03-14 19:07:11,0,0,0,Netherlands,Europe
2025-11-17,11:45:19,EU100897,Completed,C1428480,Auto,Bilbao,Bordeaux,,Nan,,Nan,,Nan,1053.68,13.38,4.6,4.4,Cash,2025-11-18 11:45:19,0,0,0,Spain,Europe
2025-02-14,16:46:05,EU100898,Completed,C3569104,Auto,Seville,Cologne,,Nan,,Nan,,Nan,590.06,33.11,4.6,4.7,Cash,2025-02-15 16:46:05,0,0,0,Austria,Europe
2025-01-07,15:01:16,EU100899,Completed,C9136766,Auto,Madrid,London,,Nan,,Nan,,Nan,610.47,23.71,4.6,3.2,Cash,2025-01-08 15:01:16,0,0,0,France,Europe
2025-01-18,20:04:40,EU100900,Completed,C9456809,Auto,Paris,Hamburg,,Nan,,Nan,,Nan,743.73,36.16,4.6,5.0,Cash,2025-01-19 20:04:40,0,0,0,UK,Europe
2025-12-22,18:09:56,EU100901,Completed,C6599122,Auto,Hamburg,Paris,,Nan,,Nan,,Nan,344.86,6.87,4.6,3.8,Cash,2025-12-23 18:09:56,0,0,0,Germany,Europe
2025-01-25,16:12:28,EU100902,Completed,C5545444,Auto,Madrid,Nice,,Nan,,Nan,,Nan,341.71,14.32,4.6,4.5,Cash,2025-01-26 16:12:28,0,0,0,Germany,Europe
2025-05-10,07:41:10,EU100903,Completed,C5192556,Auto,Bristol,London,,Nan,,Nan,,Nan,253.21,41.57,4.6,3.3,Cash,2025-05-11 07:41:10,0,0,0,Spain,Europe
2025-10-05,23:58:12,EU100904,Completed,C8892213,Auto,Munich,Valencia,,Nan,,Nan,,Nan,349.28,21.86,4.6,4.8,Cash,2025-10-06 23:58:12,0,0,0,Austria,Europe
2025-12-26,19:01:33,EU100905,Completed,C9413007,Auto,Valencia,Bilbao,,Nan,,Nan,,Nan,620.08,19.28,4.6,4.8,Cash,2025-12-27 19:01:33,0,0,0,France,Europe
2025-07-15,11:20:17,EU100906,Completed,C2165091,Auto,Madrid,Cologne,,Nan,,Nan,,Nan,315.18,28.83,4.6,3.8,Cash,2025-07-16 11:20:17,0,0,0,UK,Europe
2025-10-09,11:48:16,EU100907,Completed,C6748477,Auto,Munich,Barcelona,,Nan,,Nan,,Nan,353.23,8.62,4.6,3.8,Cash,2025-10-10 11:48:16,0,0,0,Austria,Europe
2025-11-27,09:39:49,EU100908,Completed,C9208955,Auto,Nice,London,,Nan,,Nan,,Nan,887.65,15.46,4.6,4.5,Cash,2025-11-28 09:39:49,0,0,0,Netherlands,Europe
2025-03-12,09:47:55,EU100909,Completed,C7238422,Auto,Cologne,Bristol,,Nan,,Nan,,Nan,356.13,53.68,4.6,3.3,Cash,2025-03-13 09:47:55,0,0,0,Spain,Europe
2025-04-25,18:32:28,EU100910,Completed,C6272221,Auto,Frankfurt,Valencia,,Nan,,Nan,,Nan,99.08,9.84,4.6,3.9,Cash,2025-04-26 18:32:28,0,0,0,France,Europe
2025-08-04,10:46:22,EU100911,Completed,C6345594,Auto,Leeds,Frankfurt,,Nan,,Nan,,Nan,269.06,3.35,4.6,3.8,Cash,2025-08-05 10:46:22,0,0,0,UK,Europe
2025-09-03,16:26:30,EU100912,Completed,C2860616,Auto,Lyon,Berlin,,Nan,,Nan,,Nan,485.1,21.11,4.6,4.3,Cash,2025-09-04 16:26:30,0,0,0,UK,Europe
2025-03-06,13:10:15,EU100913,Completed,C8663855,Auto,Bordeaux,Bristol,,Nan,,Nan,,Nan,317.39,37.36,4.6,4.7,Cash,2025-03-07 13:10:15,0,0,0,France,Europe
2025-05-10,05:16:14,EU100914,Completed,C4531643,Auto,Bordeaux,Bristol,,Nan,,Nan,,Nan,1174.4,49.95,4.6,4.1,Cash,2025-05-11 05:16:14,0,0,0,UK,Europe
2025-09-08,15:14:38,EU100915,Completed,C9751249,Auto,Madrid,Manchester,,Nan,,Nan,,Nan,92.86,39.46,4.6,3.3,Cash,2025-09-09 15:14:38,0,0,0,Netherlands,Europe
2025-09-01,13:22:06,EU100916,Completed,C7732552,Auto,Leeds,Seville,,Nan,,Nan,,Nan,944.95,14.89,4.6,5.0,Cash,2025-09-02 13:22:06,0,0,0,Austria,Europe
2025-01-08,10:34:58,EU100917,Completed,C9445825,Auto,Munich,Seville,,Nan,,Nan,,Nan,216.33,24.99,4.6,4.7,Cash,2025-01-09 10:34:58,0,0,0,Austria,Europe
2025-05-08,11:02:53,EU100918,Completed,C7794034,Auto,Cologne,Marseille,,Nan,,Nan,,Nan,129.95,16.67,4.6,4.4,Cash,2025-05-09 11:02:53,0,0,0,Austria,Europe
2025-09-11,14:04:53,EU100919,Completed,C9107876,Auto,Bilbao,Seville,,Nan,,Nan,,Nan,708.3,52.91,4.6,5.0,Cash,2025-09-12 14:04:53,0,0,0,UK,Europe
2025-01-08,12:23:48,EU100920,Completed,C8999880,Auto,Bordeaux,Berlin,,Nan,,Nan,,Nan,70.31,51.52,4.6,4.5,Cash,2025-01-09 12:23:48,0,0,0,Germany,Europe
2025-07-03,15:35:28,EU100921,Completed,C4228014,Auto,Marseille,Bristol,,Nan,,Nan,,Nan,506.58,24.18,4.6,4.3,Cash,2025-07-04 15:35:28,0,0,0,UK,Europe
2025-07-19,20:03:15,EU100922,Completed,C4020830,Auto,Bordeaux,Madrid,,Nan,,Nan,,Nan,819.14,5.39,4.6,3.6,Cash,2025-07-20 20:03:15,0,0,0,Austria,Europe
2025-12-30,16:10:32,EU100923,Completed,C2150588,Auto,Munich,Madrid,,Nan,,Nan,,Nan,797.04,24.87,4.6,4.8,Cash,2025-12-31 16:10:32,0,0,0,Austria,Europe
2025-02-16,14:35:01,EU100924,Completed,C1921360,Auto,Munich,Frankfurt,,Nan,,Nan,,Nan,94.02,36.64,4.6,4.3,Cash,2025-02-17 14:35:01,0,0,0,Spain,Europe
2025-03-06,09:41:36,EU100925,Completed,C5382033,Auto,Berlin,Bilbao,,Nan,,Nan,,Nan,241.63,22.38,4.6,4.4,Cash,2025-03-07 09:41:36,0,0,0,Netherlands,Europe
2025-11-10,13:02:21,EU100926,Completed,C5191967,Auto,Lyon,Manchester,,Nan,,Nan,,Nan,95.84,43.58,4.6,4.9,Cash,2025-11-11 13:02:21,0,0,0,Austria,Europe
